"121L. Microprocessor System Design Laboratory (2 credits). F,S","Laboratory sequence illustrating topics covered in course 121. Two 2-hour laboratory sessions per week. Students design, build, program, debug, document, and demonstrate a microprocessor-based system. Students are billed a materials fee. Prerequisite(s): courses 12/L and 100/L; and 13/L or Computer Science 12B/M; and EE 101/L and Physics 5C/N. Concurrent enrollment in course 121L required. Enrollment is restricted to Computer Engineering and Robotics majors during first-pass enrollment. Enrollment limited to 40. A. Varma "
122. Introduction to VLSI Digital System Design. W,"Introduces very large scale integrated (VLSI) custom integrated circuits. Topics include: semiconductor manufacturing, logic families, field-effect transistors (FETs), interconnect models, simulation, and circuits. Introduces the design flow from logic design to layout with a focus on high performance and low power. Students cannot receive credit for this course and course 222. Prerequisite(s): courses 100/L and Electrical Engineering 101/L. Enrollment limited to 25. M. Guthaus "
123A. Engineering Design Project I. W,"First of a two-course sequence that is the culmination of the engineering program. Students apply knowledge and skills gained in elective track to complete a major design project. Students complete research, specification, planning, and procurement for a substantial project. Includes technical discussions, design reviews, and formal presentations; engineering design cycle, engineering teams, and professional practices. Formal technical specification of the approved project is presented to faculty. Students are billed a materials fee. Prerequisite(s): Computer Engineering 121; previous or concurrent enrollment in Computer Engineering 185; permission of department and instructor. (General Education Code(s): PR-E.) A. Varma, The Staff"
123B. Engineering Design Project II (7 credits). S,"Second of two-course sequence in engineering system design. Students fully implement and test system designed and specified in course 123A. Formal written report, oral presentation, and demonstration of successful project to review panel of engineering faculty required. Students are billed a materials fee. Prerequisite(s): courses 123A and 185. Enrollment limited to 35. A. Varma, The Staff"
125. Logic Design with Verilog. S,"Verilog digital logic design with emphasis on ASIC and FPGA design. Students design and verify large-scale systems. Assignments and project use the Verilog Hardware Description Language with emphasis on verification and high-frequency ASIC/FPGA targets. Prerequisite(s): courses 100 and 100L. Concurrent enrollment in course 125L is required. Enrollment limited to 40. J. Renau Ardevol, H. Litz, M. Guthaus"
125L. Logic Design with Verilog Laboratory (2 credits). S,"Laboratory sequence illustrating topics covered in course 125. Two 2-hour laboratory sessions per week. Students are billed a materials fee. Prerequisite(s): courses 100 and 100L. Concurrent enrollment in course 125 is required. Enrollment limited to 40. J. Renau Ardevol, H. Litz, M. Guthaus"
129A. Capstone Project I (2 credits). F,"First of a three-course sequence in which students apply knowledge and skills gained in elective track to complete a major design project. In this first course, students complete the specification and planning for a substantial project. Topics covered: engineering design cycle, engineering teams, and professional practices. Prerequisite(s): previous or concurrent enrollment in courses 121 and 121L. Enrollment is restricted to bioengineering, computer engineering, and robotics engineering majors. G. Elkaim, P. Mantey"
129B. Capstone Project II. W,"Second of a three-course sequence in which students apply knowledge and skills gained in elective track to complete a major design project. In this second course, students complete the research and procurement for a substantial project and a preliminary implementation. Students are billed a materials fee. Prerequisite(s): courses 121, 121L, and 129A. Previous or concurrent enrollment in course 185. Enrollment by permission of instructor. (General Education Code(s): PR-E.) G. Elkaim, P. Mantey"
129C. Capstone Project III. S,"Third of a three-course sequence in which students apply knowledge and skills gained in elective track to complete a major design project. In this third course, students work in teams to complete the project specified and advanced in the first two courses. A formal written report, oral presentation, and demonstration of the successful project to a review panel of engineering faculty is required. Students are billed a materials fee. Prerequisite(s): courses 129B and 185. Enrollment by permission of instructor. G. Elkaim, P. Mantey"
131. Human-Computer Interaction. *,"Theory and hands-on practice to understand what makes user interfaces usable and accessible to diverse individuals. Covers human senses and memory and their design implications, requirement solicitation, user-centered design and prototyping techniques, and expert and user evaluations. Interdisciplinary course for social science and engineering majors. Students cannot receive credit for this course and Computer Engineering 231 or Digital Arts and New Media 231. Prerequisite(s): Computer Science 12B. The Staff "
141. Feedback Control Systems. F,"Analysis and design of continuous linear feedback control systems. Essential principles and advantages of feedback. Design by root locus, frequency response, and state space methods and comparisons of these techniques. Applications. (Also offered as Electrical Engineering 154. Students cannot receive credit for both courses.) Prerequisite(s): Electrical Engineering 103. Enrollment is restricted to School of Engineering and Division of Physical and Biological Sciences majors, or by permission of instructor. Enrollment limited to 30. D. Milutinovic "
145. Estimation and Introduction to Control of Stochastic Processes. *,Provides practical knowledge of Kalman filtering and introduces control theory for stochastic processes. Selected topics include: state-space modeling; discrete- and continuous-time Kalman filter; smoothing; and applications in feedback control. Students learn through hands-on experience. Students cannot receive credit for this course and course 245. Enrollment by permission of instructor. (Formerly Applied Mathematics and Statistics 118.) (General Education Code(s): SR.) D. Milutinovic 
149. Introduction to Cyber-physical Systems. F,"Presents the basic concepts and tools for the study of cyber-physical systems, including modeling and analysis tools for continuous-time and discrete-time systems, finite state machines, stateflow, timed and hybrid automata, concurrency, invariants, linear temporal logic, verification, and numerical simulation. Students are guided on methods for simulation and encouraged to apply them to several applications. The course is self-contained. Students are expected to have a basic background in logic circuits, programming, the mathematical modeling of dynamical systems (course 8 is recommended), differential equations, linear algebra, and basic calculus. Knowledge of MATLAB/Simulink is useful. Students cannot receive credit for this course and course 249. (Formerly course 142.) Prerequisite(s): courses 100/L or equivalent, and courses 13/L or equivalent. R. Sanfelice "
"150. Introduction to Computer Networks. F,W,S","Addresses issues arising in organizing communications among autonomous computers. Network models and conceptual layers; Internet-working; characteristics of transmission media; switching techniques (packet switching, circuit switching, cell switching); medium access control (MAC) protocols and local area networks; error-control strategies and link-level protocols; routing algorithms for bridges and routers; congestion control mechanisms; transport protocols; application of concepts to practical wireless and wireline networks and standard protocol architectures. Students who have completed course 80N can take this course for credit. Prerequisite(s): course 16 and either courses 12 and 12L, or Computer Science 12B and 12M. Concurrent enrollment in course 150L is required. The Staff, C. Qian, K. Obraczka"
"150L. Introduction to Computer Networks Laboratory (2 credits). F,W,S","Illustrates the concepts covered in course 150 and provides students with hands-on experience in computer networks. Students are billed a materials fee. Prerequisite(s): course 16 and either courses 12 and 12L, or Computer Science 12B and 12M. Concurrent enrollment in course 150 is required. The Staff, C. Qian, K. Obraczka"
151. Advanced Computer Networks. S,"Provides an in-depth coverage of fundamental topics introduced in course 150 including routing, transport, and internetworking. Also introduces advanced concepts not covered in course 150 including wireless, application-layer services, security, etc. (Formerly Network Administration.) Prerequisite(s): course 150. Concurrent enrollment in course 151L is required. Enrollment limited to 60. The Staff, J. Garcia-Luna-Aceves, B. Smith"
151L. Advanced Computer Networks Laboratory (2 credits). S,"Laboratory illustrating the concepts covered in course 151: provides students with hands-on experience in computer networks. Students are billed a materials fee. Prerequisite(s): course 150 and 150L. Concurrent enrollment in course 151 is required. Enrollment limited to 30. B. Smith, The Staff"
153. Digital Signal Processing. S,"Introduction to the principles of signal processing, including discrete-time signals and systems, the z-transform, sampling of continuous-time signals, transform analysis of linear time-invariant systems, structures for discrete-time systems, the discrete Fourier transform, computation of the discrete Fourier transform, and filter design techniques. Taught in conjunction with Electrical Engineering 250. Students cannot receive credit for this course and Electrical Engineering 250. (Also offered as Electrical Engineering 153. Students cannot receive credit for both courses.) Prerequisite(s): Electrical Engineering 103. The Staff "
156. Network Programming. W,"Methods and tools used for network programming. Topics include: operating system (OS) support for network protocols; inter-process communication (IPC) facilities, such as pipes, sockets, and remote procedure call (RPC); design of client and server sides of network applications; network security; and programming projects. Prerequisites: course 150/L and Computer Science 101. Concurrent enrollment in course 156L is required. The Staff, A. Varma, M. Parsa"
156L. Network Programming Laboratory (2 credits). W,"Laboratory sequence illustrating concepts taught in course 156. Students learn use of network programming tools and methods via programming exercises. Students are billed a materials fee. Prerequisites: course 150/L and Computer Science 101. Concurrent enrollment in course 156 is required. The Staff, A. Varma, M. Parsa"
158. Network Management and Operations. *,"Computer networking internship in the Network Management and Operations (NMO) Lab, an industry-sponsored, networks-research center at UCSC. Working in teams under faculty mentorship, students solve problems posed by industry sponsors over the course of a quarter. Students learn technical topics relevant to the problem, and gain experience and training in best practices for collaborative, multi-site problem solving. Prerequisite(s): course 150/L and 151/L; and previous or concurrent enrollment in course 185. Enrollment by instructor permission. The Staff "
161. Mobile Sensing and Interaction. S,"Provides hands-on knowledge and experience with modern mobile computing platforms for sensing and interactions tasks. Students learn how to create usable applications on a sensor-laden, mobile computing platform with adequate level of user interface. Prerequisite(s): courses 13/L or Computer Science 12B/M; and Physics 5A or Physics 6A; and Applied Mathematics and Statistics 10 or Mathematics 21. R. Manduchi "
167. Sensing and Sensor Technologies. W,"Introduces fundamental issues in sensing of temperature, motion, sound, light, position, etc. Sensors are integrated into a digital system using filtering, amplification, and analog-to-digital conversion. Advanced topics may include noise, temperature, and other sources of variability. Prerequisite(s): course 13/L and Electrical Engineering 103/L. Concurrent enrollment in course 167L is required. M. Guthaus, The Staff"
167L. Sensing and Sensor Technologies Lab (2 credits). W,"Introduces fundamental issues in sensing of temperature, motion, sound, light, position, etc. Sensors are integrated into a digital system using filtering, amplification, and analog-to-digital conversion. Advanced topics may include noise, temperature, and other sources of variability. Prerequisite(s): course 13/L and Electrical Engineering 103/L. Concurrent enrollment in course 167 is required. M. Guthaus, The Staff"
177. Applied Graph Theory and Algorithms. *,"Basic concepts and algorithms are reviewed including trees, Eulerian and Hamiltonian graphs, and graph transversal. Algorithms are explored to solve problems in connectivity, routing, matching, and embedding of graphs. Graph theory and algorithms are developed around applications in computer engineering. Prerequisite(s): Computer Science 101. M. Schlag "
"185. Technical Writing for Computer Engineers. F,W,S","Writing by engineers and computer scientists, not to general audiences, but to engineers, engineering managers, and technical writers. Exercises include job application and resume, in-code documentation, algorithm description, naive-user documentation, library puzzle, survey article, proposal, progress report, formal technical report, and oral presentation. Enrollment is restricted to majors in Computer Engineering, Bioengineering, Bioinformatics, Robotics Engineering, or Network and Digital Technology. Prerequisite(s): satisfaction of Entry Level Writing and Composition requirements; and Computer Science 12B or Computer Engineering 12 or Biomolecular Engineering 160 or by permission of the instructor. Enrollment limited to 60. G. Moulds "
"193. Field Study. F,W,S",Provides for individual programs of study with specific academic objectives carried out under the direction of a faculty member of the Computer Engineering Department and a willing sponsor at the field site using resources not normally available on campus. Credit is based on the presentation of evidence of achieving the objectives by submitting a written and oral presentation. May not be repeated for credit. Students submit petition to sponsoring agency. The Staff 
"193F. Field Study (2 credits). F,W,S",Provides for individual programs of study with specific academic objectives carried out under the direction of a faculty member of the Computer Engineering Department and a willing sponsor at the field site using resources not normally available on campus. Credit is based on the presentation of evidence of achieving the objectives by submitting a written and oral presentation. May not be repeated for credit. Students submit petition to sponsoring agency. The Staff 
"194. Group Tutorial. F,W,S",A program of independent study arranged between a group of students and a faculty member. Students submit petition to sponsoring agency. May be repeated for credit. The Staff 
"194F. Group Tutorial (2 credits). F,W,S",A program of independent study arranged between a group of students and a faculty member. Students submit petition to sponsoring agency. May be repeated for credit. The Staff 
"195. Senior Thesis Research. F,W,S",Students submit petition to sponsoring agency. Prerequisite(s): course 123A or 129A. The Staff 
"195F. Senior Thesis Research (2 credits). F,W,S",Students submit petition to sponsoring agency. Consent of instructor required. Prerequisite: course 123A. The Staff 
"198. Individual Study or Research. F,W,S",Students submit petition to sponsoring agency. May be repeated for credit. The Staff 
"198F. Individual Study or Research (2 credits). F,W,S",Students submit petition to sponsoring agency. May be repeated for credit. The Staff 
"199. Tutorial. F,W,S",For fourth-year students majoring in computer engineering. Students submit petition to sponsoring agency. May be repeated for credit. The Staff 
"199F. Tutorial (2 credits). F,W,S",For fourth-year students majoring in computer engineering. Students submit petition to sponsoring agency. May be repeated for credit. The Staff
